n,a,m2,is_valid,contagious_set
5,5,,False,
6,5,,False,
7,5,2.0,True,"[0, 1]"
8,5,,False,
9,5,2.0,True,"[0, 1]"
10,5,,False,
11,5,2.0,True,"[0, 1]"
12,5,2.0,True,"[0, 2]"
13,5,2.0,True,"[0, 6]"
14,5,2.0,True,"[1, 3]"
15,5,3.0,True,"[0, 1, 2]"
16,5,2.0,True,"[0, 8]"
17,5,3.0,True,"[0, 3, 11]"
18,5,2.0,True,"[0, 2]"
19,5,3.0,True,"[0, 6, 12]"
20,5,3.0,True,"[0, 6, 12]"
21,5,3.0,True,"[3, 4, 17]"
22,5,3.0,True,"[0, 7, 14]"
23,5,3.0,True,"[4, 6, 8]"
24,5,3.0,True,"[0, 8, 16]"
25,5,4.0,True,"[0, 6, 12, 18]"
26,5,3.0,True,"[0, 8, 16]"
27,5,4.0,True,"[0, 1, 2, 3]"
28,5,4.0,True,"[2, 3, 11, 12]"
29,5,4.0,True,"[0, 7, 14, 21]"
30,5,4.0,True,"[8, 14, 18, 25]"
31,5,4.0,True,"[7, 13, 17, 22]"
32,5,4.0,True,"[0, 8, 16, 24]"
33,5,4.0,True,"[0, 8, 16, 24]"
34,5,4.0,True,"[0, 8, 16, 24]"
35,5,4.0,True,"[0, 8, 16, 24]"
36,5,4.0,True,"[9, 13, 17, 21]"
37,5,4.0,True,"[5, 13, 14, 32]"
38,5,4.0,True,"[1, 5, 13, 14]"
39,5,4.0,True,"[1, 5, 13, 14]"
40,5,4.0,True,"[1, 5, 13, 14]"
41,5,4.0,True,"[9, 13, 17, 21]"
42,5,4.0,True,"[9, 13, 17, 21]"
43,5,4.0,True,"[9, 13, 17, 21]"
44,5,4.0,True,"[16, 25, 27, 37]"
45,5,4.0,True,"[1, 7, 17, 40]"
46,5,4.0,True,"[9, 13, 17, 21]"
47,5,4.0,True,"[1, 7, 17, 40]"
48,5,4.0,True,"[1, 5, 13, 14]"
49,5,4.0,True,"[1, 5, 13, 14]"
50,5,4.0,True,"[1, 7, 40, 47]"
51,5,4.0,True,"[1, 5, 13, 14]"
52,5,4.0,True,"[1, 7, 40, 47]"
53,5,4.0,True,"[1, 5, 13, 14]"
54,5,4.0,True,"[1, 7, 40, 47]"
55,5,4.0,True,"[1, 5, 13, 14]"
56,5,4.0,True,"[1, 5, 13, 14]"
57,5,4.0,True,"[1, 5, 13, 14]"
58,5,5.0,True,"[0, 1, 2, 3, 4]"
59,5,4.0,True,"[8, 9, 15, 16]"
60,5,5.0,True,"[0, 1, 2, 3, 4]"
61,5,5.0,True,"[0, 1, 2, 3, 4]"
62,5,4.0,True,"[9, 13, 17, 61]"
63,5,5.0,True,"[0, 1, 2, 3, 4]"
64,5,4.0,True,"[11, 13, 17, 28]"
65,5,4.0,True,"[11, 13, 17, 28]"
66,5,4.0,True,"[11, 13, 17, 28]"
67,5,4.0,True,"[11, 13, 17, 28]"
68,5,4.0,True,"[11, 13, 17, 28]"
69,5,4.0,True,"[11, 13, 17, 28]"
70,5,5.0,True,"[0, 1, 2, 3, 4]"
71,5,4.0,True,"[26, 34, 45, 47]"
72,5,4.0,True,"[19, 27, 35, 43]"
73,5,4.0,True,"[19, 27, 35, 43]"
74,5,4.0,True,"[19, 27, 35, 43]"
75,5,4.0,True,"[19, 27, 35, 43]"
76,5,4.0,True,"[26, 34, 45, 47]"
77,5,4.0,True,"[26, 34, 45, 47]"
78,5,5.0,True,"[0, 1, 2, 3, 4]"
79,5,5.0,True,"[0, 1, 2, 3, 4]"
80,5,4.0,True,"[3, 64, 71, 77]"
81,5,4.0,True,"[26, 34, 45, 47]"
82,5,4.0,True,"[19, 27, 35, 43]"
83,5,4.0,True,"[19, 27, 35, 43]"
84,5,4.0,True,"[19, 27, 35, 43]"
85,5,4.0,True,"[19, 27, 35, 43]"
86,5,4.0,True,"[19, 27, 35, 43]"
87,5,4.0,True,"[17, 18, 31, 33]"
88,5,5.0,True,"[0, 1, 2, 3, 4]"
89,5,4.0,True,"[17, 18, 31, 33]"
90,5,4.0,True,"[19, 27, 35, 43]"
91,5,4.0,True,"[19, 27, 35, 43]"
92,5,4.0,True,"[19, 27, 35, 43]"
93,5,4.0,True,"[19, 27, 35, 43]"
94,5,4.0,True,"[19, 27, 35, 43]"
95,5,5.0,True,"[0, 1, 2, 3, 4]"
96,5,5.0,True,"[0, 1, 2, 3, 4]"
97,5,5.0,True,"[0, 1, 2, 3, 4]"
98,5,4.0,True,"[17, 18, 31, 33]"
99,5,5.0,True,"[0, 1, 2, 3, 4]"
100,5,5.0,True,"[0, 1, 2, 3, 4]"
101,5,5.0,True,"[0, 1, 2, 3, 4]"
102,5,5.0,True,"[0, 1, 2, 3, 4]"
103,5,5.0,True,"[0, 1, 2, 3, 4]"
104,5,5.0,True,"[0, 1, 2, 3, 4]"
105,5,5.0,True,"[0, 1, 2, 3, 4]"
106,5,4.0,True,"[17, 18, 31, 33]"
107,5,5.0,True,"[0, 1, 2, 3, 4]"
108,5,5.0,True,"[0, 1, 2, 3, 4]"
109,5,4.0,True,"[17, 18, 31, 33]"
110,5,5.0,True,"[0, 1, 2, 3, 4]"
111,5,5.0,True,"[0, 1, 2, 3, 4]"
112,5,4.0,True,"[17, 18, 31, 33]"
113,5,5.0,True,"[0, 1, 2, 3, 4]"
114,5,5.0,True,"[0, 1, 2, 3, 4]"
115,5,4.0,True,"[0, 97, 103, 111]"
116,5,4.0,True,"[17, 18, 31, 33]"
117,5,4.0,True,"[0, 97, 103, 111]"
118,5,4.0,True,"[0, 97, 103, 111]"
119,5,4.0,True,"[0, 97, 103, 111]"
120,5,5.0,True,"[0, 1, 2, 3, 4]"
121,5,4.0,True,"[0, 97, 103, 111]"
122,5,5.0,True,"[0, 1, 2, 3, 4]"
123,5,5.0,True,"[0, 1, 2, 3, 4]"
124,5,5.0,True,"[0, 1, 2, 3, 4]"
125,5,4.0,True,"[17, 18, 31, 33]"
126,5,4.0,True,"[17, 18, 31, 33]"
127,5,5.0,True,"[0, 1, 2, 3, 4]"
128,5,5.0,True,"[0, 1, 2, 3, 4]"
129,5,5.0,True,"[0, 1, 2, 3, 4]"
130,5,5.0,True,"[0, 1, 2, 3, 4]"
131,5,5.0,True,"[0, 1, 2, 3, 4]"
132,5,5.0,True,"[0, 1, 2, 3, 4]"
133,5,5.0,True,"[0, 1, 2, 3, 4]"
134,5,5.0,True,"[0, 1, 2, 3, 4]"
135,5,5.0,True,"[0, 1, 2, 3, 4]"
136,5,5.0,True,"[0, 1, 2, 3, 4]"
137,5,5.0,True,"[0, 1, 2, 3, 4]"
138,5,5.0,True,"[0, 1, 2, 3, 4]"
139,5,5.0,True,"[0, 1, 2, 3, 4]"
140,5,5.0,True,"[0, 1, 2, 3, 4]"
141,5,5.0,True,"[0, 1, 2, 3, 4]"
142,5,5.0,True,"[0, 1, 2, 3, 4]"
143,5,5.0,True,"[0, 1, 2, 3, 4]"
144,5,5.0,True,"[0, 1, 2, 3, 4]"
145,5,5.0,True,"[0, 1, 2, 3, 4]"
146,5,5.0,True,"[0, 1, 2, 3, 4]"
147,5,5.0,True,"[0, 1, 2, 3, 4]"
148,5,5.0,True,"[0, 1, 2, 3, 4]"
149,5,5.0,True,"[0, 1, 2, 3, 4]"
150,5,5.0,True,"[0, 1, 2, 3, 4]"
151,5,5.0,True,"[0, 1, 2, 3, 4]"
152,5,5.0,True,"[0, 1, 2, 3, 4]"
153,5,5.0,True,"[0, 1, 2, 3, 4]"
154,5,5.0,True,"[0, 1, 2, 3, 4]"
155,5,5.0,True,"[0, 1, 2, 3, 4]"
156,5,5.0,True,"[0, 1, 2, 3, 4]"
157,5,5.0,True,"[0, 1, 2, 3, 4]"
158,5,5.0,True,"[0, 1, 2, 3, 4]"
159,5,5.0,True,"[0, 1, 2, 3, 4]"
160,5,5.0,True,"[0, 1, 2, 3, 4]"
161,5,5.0,True,"[0, 1, 2, 3, 4]"
162,5,5.0,True,"[0, 1, 2, 3, 4]"
163,5,5.0,True,"[0, 1, 2, 3, 4]"
164,5,5.0,True,"[0, 1, 2, 3, 4]"
165,5,5.0,True,"[0, 1, 2, 3, 4]"
166,5,5.0,True,"[0, 1, 2, 3, 4]"
167,5,5.0,True,"[0, 1, 2, 3, 4]"
168,5,5.0,True,"[0, 1, 2, 3, 4]"
169,5,5.0,True,"[0, 1, 2, 3, 4]"
170,5,5.0,True,"[0, 1, 2, 3, 4]"
171,5,5.0,True,"[0, 1, 2, 3, 4]"
172,5,5.0,True,"[0, 1, 2, 3, 4]"
173,5,5.0,True,"[0, 1, 2, 3, 4]"
174,5,5.0,True,"[0, 1, 2, 3, 4]"
175,5,5.0,True,"[0, 1, 2, 3, 4]"
176,5,5.0,True,"[0, 1, 2, 3, 4]"
177,5,5.0,True,"[0, 1, 2, 3, 4]"
178,5,5.0,True,"[0, 1, 2, 3, 4]"
179,5,5.0,True,"[0, 1, 2, 3, 4]"
180,5,5.0,True,"[0, 1, 2, 3, 4]"
181,5,5.0,True,"[0, 1, 2, 3, 4]"
182,5,5.0,True,"[0, 1, 2, 3, 4]"
183,5,5.0,True,"[0, 1, 2, 3, 4]"
184,5,5.0,True,"[0, 1, 2, 3, 4]"
185,5,5.0,True,"[0, 1, 2, 3, 4]"
186,5,5.0,True,"[0, 1, 2, 3, 4]"
187,5,5.0,True,"[0, 1, 2, 3, 4]"
188,5,5.0,True,"[0, 1, 2, 3, 4]"
189,5,5.0,True,"[0, 1, 2, 3, 4]"
190,5,5.0,True,"[0, 1, 2, 3, 4]"
191,5,5.0,True,"[0, 1, 2, 3, 4]"
192,5,5.0,True,"[0, 1, 2, 3, 4]"
193,5,5.0,True,"[0, 1, 2, 3, 4]"
194,5,5.0,True,"[0, 1, 2, 3, 4]"
195,5,5.0,True,"[0, 1, 2, 3, 4]"
196,5,5.0,True,"[0, 1, 2, 3, 4]"
197,5,5.0,True,"[0, 1, 2, 3, 4]"
198,5,5.0,True,"[0, 1, 2, 3, 4]"
199,5,5.0,True,"[0, 1, 2, 3, 4]"
200,5,5.0,True,"[0, 1, 2, 3, 4]"
201,5,5.0,True,"[0, 1, 2, 3, 4]"
202,5,5.0,True,"[0, 1, 2, 3, 4]"
203,5,5.0,True,"[0, 1, 2, 3, 4]"
204,5,5.0,True,"[0, 1, 2, 3, 4]"
205,5,5.0,True,"[0, 1, 2, 3, 4]"
206,5,5.0,True,"[0, 1, 2, 3, 4]"
207,5,5.0,True,"[0, 1, 2, 3, 4]"
208,5,5.0,True,"[0, 1, 2, 3, 4]"
209,5,5.0,True,"[0, 1, 2, 3, 4]"
210,5,5.0,True,"[0, 1, 2, 3, 4]"
211,5,5.0,True,"[0, 1, 2, 3, 4]"
212,5,5.0,True,"[0, 1, 2, 3, 4]"
213,5,5.0,True,"[0, 1, 2, 3, 4]"
214,5,5.0,True,"[0, 1, 2, 3, 4]"
215,5,5.0,True,"[0, 1, 2, 3, 4]"
216,5,5.0,True,"[0, 1, 2, 3, 4]"
217,5,5.0,True,"[0, 1, 2, 3, 4]"
218,5,5.0,True,"[0, 1, 2, 3, 4]"
219,5,5.0,True,"[0, 1, 2, 3, 4]"
220,5,5.0,True,"[0, 1, 2, 3, 4]"
221,5,5.0,True,"[0, 1, 2, 3, 4]"
222,5,5.0,True,"[0, 1, 2, 3, 4]"
223,5,5.0,True,"[0, 1, 2, 3, 4]"
224,5,5.0,True,"[0, 1, 2, 3, 4]"
225,5,5.0,True,"[0, 1, 2, 3, 4]"
226,5,5.0,True,"[0, 1, 2, 3, 4]"
227,5,5.0,True,"[0, 1, 2, 3, 4]"
228,5,5.0,True,"[0, 1, 2, 3, 4]"
229,5,5.0,True,"[0, 1, 2, 3, 4]"
230,5,5.0,True,"[0, 1, 2, 3, 4]"
231,5,5.0,True,"[0, 1, 2, 3, 4]"
232,5,5.0,True,"[0, 1, 2, 3, 4]"
233,5,5.0,True,"[0, 1, 2, 3, 4]"
234,5,5.0,True,"[0, 1, 2, 3, 4]"
235,5,5.0,True,"[0, 1, 2, 3, 4]"
236,5,5.0,True,"[0, 1, 2, 3, 4]"
237,5,5.0,True,"[0, 1, 2, 3, 4]"
238,5,5.0,True,"[0, 1, 2, 3, 4]"
239,5,5.0,True,"[0, 1, 2, 3, 4]"
240,5,5.0,True,"[0, 1, 2, 3, 4]"
241,5,5.0,True,"[0, 1, 2, 3, 4]"
242,5,5.0,True,"[0, 1, 2, 3, 4]"
243,5,5.0,True,"[0, 1, 2, 3, 4]"
244,5,5.0,True,"[0, 1, 2, 3, 4]"
245,5,5.0,True,"[0, 1, 2, 3, 4]"
246,5,5.0,True,"[0, 1, 2, 3, 4]"
247,5,5.0,True,"[0, 1, 2, 3, 4]"
248,5,5.0,True,"[0, 1, 2, 3, 4]"
249,5,5.0,True,"[0, 1, 2, 3, 4]"
250,5,5.0,True,"[0, 1, 2, 3, 4]"
251,5,5.0,True,"[0, 1, 2, 3, 4]"
252,5,5.0,True,"[0, 1, 2, 3, 4]"
253,5,5.0,True,"[0, 1, 2, 3, 4]"
254,5,5.0,True,"[0, 1, 2, 3, 4]"
255,5,5.0,True,"[0, 1, 2, 3, 4]"
256,5,5.0,True,"[0, 1, 2, 3, 4]"
257,5,5.0,True,"[0, 1, 2, 3, 4]"
258,5,5.0,True,"[0, 1, 2, 3, 4]"
259,5,5.0,True,"[0, 1, 2, 3, 4]"
260,5,5.0,True,"[0, 1, 2, 3, 4]"
261,5,5.0,True,"[0, 1, 2, 3, 4]"
262,5,5.0,True,"[0, 1, 2, 3, 4]"
263,5,5.0,True,"[0, 1, 2, 3, 4]"
264,5,5.0,True,"[0, 1, 2, 3, 4]"
265,5,5.0,True,"[0, 1, 2, 3, 4]"
266,5,5.0,True,"[0, 1, 2, 3, 4]"
267,5,5.0,True,"[0, 1, 2, 3, 4]"
268,5,5.0,True,"[0, 1, 2, 3, 4]"
269,5,5.0,True,"[0, 1, 2, 3, 4]"
270,5,5.0,True,"[0, 1, 2, 3, 4]"
271,5,5.0,True,"[0, 1, 2, 3, 4]"
272,5,5.0,True,"[0, 1, 2, 3, 4]"
273,5,5.0,True,"[0, 1, 2, 3, 4]"
274,5,5.0,True,"[0, 1, 2, 3, 4]"
275,5,5.0,True,"[0, 1, 2, 3, 4]"
276,5,5.0,True,"[0, 1, 2, 3, 4]"
277,5,5.0,True,"[0, 1, 2, 3, 4]"
278,5,5.0,True,"[0, 1, 2, 3, 4]"
279,5,5.0,True,"[0, 1, 2, 3, 4]"
280,5,5.0,True,"[0, 1, 2, 3, 4]"
281,5,5.0,True,"[0, 1, 2, 3, 4]"
282,5,5.0,True,"[0, 1, 2, 3, 4]"
283,5,5.0,True,"[0, 1, 2, 3, 4]"
284,5,5.0,True,"[0, 1, 2, 3, 4]"
285,5,5.0,True,"[0, 1, 2, 3, 4]"
286,5,5.0,True,"[0, 1, 2, 3, 4]"
287,5,5.0,True,"[0, 1, 2, 3, 4]"
288,5,5.0,True,"[0, 1, 2, 3, 4]"
289,5,5.0,True,"[0, 1, 2, 3, 4]"
290,5,5.0,True,"[0, 1, 2, 3, 4]"
291,5,5.0,True,"[0, 1, 2, 3, 4]"
292,5,5.0,True,"[0, 1, 2, 3, 4]"
293,5,5.0,True,"[0, 1, 2, 3, 4]"
294,5,5.0,True,"[0, 1, 2, 3, 4]"
295,5,5.0,True,"[0, 1, 2, 3, 4]"
296,5,5.0,True,"[0, 1, 2, 3, 4]"
297,5,5.0,True,"[0, 1, 2, 3, 4]"
298,5,5.0,True,"[0, 1, 2, 3, 4]"
299,5,5.0,True,"[0, 1, 2, 3, 4]"
300,5,5.0,True,"[0, 1, 2, 3, 4]"
